ID.A	ID.B	WEIGHT
ENSG00000049245	ENSG00000106636	0.733158915463539
ENSG00000106636	ENSG00000105829	0.759146239861982
ENSG00000004059	ENSG00000132254	0.351566921618262
ENSG00000132254	ENSG00000134287	0.348100238146785
ENSG00000049245	ENSG00000135823	0.690579813295058
ENSG00000106636	ENSG00000135823	0.656778779405508
ENSG00000132254	ENSG00000120805	0.657200287239454
ENSG00000004059	ENSG00000090565	0.252489716388829
ENSG00000090565	ENSG00000103769	0.359168651223209
ENSG00000111481	ENSG00000095139	0.570794939747584
ENSG00000132254	ENSG00000143761	0.482924080113574
ENSG00000004059	ENSG00000151693	0.325574529294623
ENSG00000105829	ENSG00000162236	0.563307373213635
ENSG00000106636	ENSG00000162236	0.517396329936296
ENSG00000135823	ENSG00000162236	0.487347904241266
ENSG00000004059	ENSG00000164144	0.391334461924145
ENSG00000134287	ENSG00000164144	0.387475644078805
ENSG00000143761	ENSG00000164144	0.537550103324742
ENSG00000163479	ENSG00000180879	0.577962887179525
ENSG00000134287	ENSG00000181467	0.212058887205023
ENSG00000111481	ENSG00000184432	0.588761850683948
ENSG00000095139	ENSG00000184432	0.866386062190953
ENSG00000143761	ENSG00000105438	0.519829496482356
ENSG00000090565	ENSG00000185236	0.298035289023598
ENSG00000111716	ENSG00000150991	0.608671432102153
ENSG00000150991	ENSG00000141367	0.546063373976883
ENSG00000150991	ENSG00000164924	0.436526305097955
ENSG00000180879	ENSG00000150991	0.531285421281799
ENSG00000141367	ENSG00000100280	0.318566555462131
ENSG00000090565	ENSG00000132698	0.0417704048495345
ENSG00000184432	ENSG00000107862	0.534833373181482
ENSG00000150991	ENSG00000099194	0.206675075008808
ENSG00000049245	ENSG00000124222	0.466041579203457
ENSG00000106636	ENSG00000124222	0.44323076587048
ENSG00000135823	ENSG00000124222	0.417489596164754
ENSG00000162236	ENSG00000124222	0.328889409365132
ENSG00000066777	ENSG00000124198	0.423086026864292
ENSG00000135823	ENSG00000117758	0.708204029957871
ENSG00000150991	ENSG00000160948	0.350778135679407
ENSG00000141367	ENSG00000116675	0.258652254838855
ENSG00000150991	ENSG00000066044	0.462694094504372
ENSG00000105404	ENSG00000138069	0.847624866763368
ENSG00000107862	ENSG00000138069	0.523901533365509
ENSG00000150991	ENSG00000134333	0.642985117384397
ENSG00000084774	ENSG00000021826	0.435192459410079
ENSG00000150991	ENSG00000021826	0.516903950244388
ENSG00000140374	ENSG00000117054	0.626957765868277
ENSG00000003056	ENSG00000105355	0.423653821970221
ENSG00000141367	ENSG00000103365	0.303965218495422
ENSG00000003056	ENSG00000103365	0.179610339007988
ENSG00000134287	ENSG00000100083	0.198906689759688
ENSG00000141367	ENSG00000100083	0.326200081171171
ENSG00000143761	ENSG00000100083	0.275945890448167
ENSG00000150991	ENSG00000100083	0.264921834899676
ENSG00000003056	ENSG00000100083	0.192748721230648
ENSG00000150991	ENSG00000177606	0.259118785182826
ENSG00000150991	ENSG00000091831	0.266435673956245
ENSG00000177606	ENSG00000091831	0.155673444414129
ENSG00000091831	ENSG00000173153	0.151385874238305
ENSG00000066044	ENSG00000096717	0.283655848085702
ENSG00000177606	ENSG00000096717	0.158853462015121
ENSG00000150991	ENSG00000108773	0.349985172364061
ENSG00000108773	ENSG00000130699	0.189926121251206
ENSG00000096717	ENSG00000114166	0.127365607880812
ENSG00000108773	ENSG00000114166	0.163955992645193
ENSG00000150991	ENSG00000109819	0.179462015777617
ENSG00000173153	ENSG00000109819	0.101968380388599
ENSG00000096717	ENSG00000109819	0.110019667182263
ENSG00000091831	ENSG00000125686	0.274902542333756
ENSG00000108773	ENSG00000125686	0.361107100387009
ENSG00000137504	ENSG00000172534	0.320717259879126
ENSG00000100603	ENSG00000084676	0.17322799614683
ENSG00000177606	ENSG00000084676	0.117829128990402
ENSG00000091831	ENSG00000084676	0.121156339059265
ENSG00000114166	ENSG00000084676	0.0944730977188314
