ID.A	ID.B	WEIGHT
ENSG00000049245	ENSG00000106636	0.560740187875779
ENSG00000106636	ENSG00000105829	0.473187831228459
ENSG00000004059	ENSG00000132254	0.645306490773611
ENSG00000132254	ENSG00000134287	0.456213466118207
ENSG00000049245	ENSG00000135823	0.53475166240836
ENSG00000106636	ENSG00000135823	0.556275761757786
ENSG00000132254	ENSG00000120805	0.573699051298465
ENSG00000004059	ENSG00000090565	0.353620913617666
ENSG00000090565	ENSG00000103769	0.287048062351158
ENSG00000111481	ENSG00000095139	0.50859576944369
ENSG00000132254	ENSG00000143761	0.846301165714194
ENSG00000004059	ENSG00000151693	0.325677282210338
ENSG00000105829	ENSG00000162236	0.412459097449511
ENSG00000106636	ENSG00000162236	0.508448530104835
ENSG00000135823	ENSG00000162236	0.484883556772785
ENSG00000004059	ENSG00000164144	0.439442313090583
ENSG00000134287	ENSG00000164144	0.31067330591037
ENSG00000143761	ENSG00000164144	0.576316133728731
ENSG00000163479	ENSG00000180879	0.668234191553558
ENSG00000134287	ENSG00000181467	0.322066464602728
ENSG00000111481	ENSG00000184432	0.332752012042468
ENSG00000095139	ENSG00000184432	0.203885478061309
ENSG00000143761	ENSG00000105438	0.863721174285959
ENSG00000090565	ENSG00000185236	0.350995886555531
ENSG00000111716	ENSG00000150991	0.269746221390127
ENSG00000150991	ENSG00000141367	0.415978654320912
ENSG00000150991	ENSG00000164924	0.214936463919818
ENSG00000180879	ENSG00000150991	0.361662184667835
ENSG00000141367	ENSG00000100280	0.586194184918501
ENSG00000090565	ENSG00000132698	0.0666269755358303
ENSG00000184432	ENSG00000107862	0.26156802847656
ENSG00000150991	ENSG00000099194	0.466595465344742
ENSG00000049245	ENSG00000124222	0.542580010293806
ENSG00000106636	ENSG00000124222	0.564419205695237
ENSG00000135823	ENSG00000124222	0.538260169445171
ENSG00000162236	ENSG00000124222	0.491981874427852
ENSG00000066777	ENSG00000124198	0.260514506429082
ENSG00000135823	ENSG00000117758	0.449640800695153
ENSG00000150991	ENSG00000160948	0.452893025977165
ENSG00000141367	ENSG00000116675	0.260081149024373
ENSG00000150991	ENSG00000066044	0.359497199247758
ENSG00000105404	ENSG00000138069	0.495204415729509
ENSG00000107862	ENSG00000138069	0.432083404479582
ENSG00000150991	ENSG00000134333	0.189175877908772
ENSG00000084774	ENSG00000021826	0.814950423856656
ENSG00000150991	ENSG00000021826	0.429078186356316
ENSG00000140374	ENSG00000117054	0.241773207734406
ENSG00000003056	ENSG00000105355	0.561625384500262
ENSG00000141367	ENSG00000103365	0.465113492698743
ENSG00000003056	ENSG00000103365	0.370123583787345
ENSG00000134287	ENSG00000100083	0.318467200692791
ENSG00000141367	ENSG00000100083	0.523274912244628
ENSG00000143761	ENSG00000100083	0.590774238825758
ENSG00000150991	ENSG00000100083	0.322500612955299
ENSG00000003056	ENSG00000100083	0.416406724092684
ENSG00000150991	ENSG00000177606	0.314087315183607
ENSG00000150991	ENSG00000091831	0.177391780052656
ENSG00000177606	ENSG00000091831	0.217326263087492
ENSG00000091831	ENSG00000173153	0.230448135005871
ENSG00000066044	ENSG00000096717	0.535998603432147
ENSG00000177606	ENSG00000096717	0.468293946785778
ENSG00000150991	ENSG00000108773	0.461224109112652
ENSG00000108773	ENSG00000130699	0.542770306490774
ENSG00000096717	ENSG00000114166	0.309145100897059
ENSG00000108773	ENSG00000114166	0.373022085467272
ENSG00000150991	ENSG00000109819	0.396438975782747
ENSG00000173153	ENSG00000109819	0.515010462072445
ENSG00000096717	ENSG00000109819	0.59107758783728
ENSG00000091831	ENSG00000125686	0.150465395480259
ENSG00000108773	ENSG00000125686	0.391214677264446
ENSG00000137504	ENSG00000172534	0.402459231500526
ENSG00000100603	ENSG00000084676	0.192337659767367
ENSG00000177606	ENSG00000084676	0.205843862040694
ENSG00000091831	ENSG00000084676	0.116257509727721
ENSG00000114166	ENSG00000084676	0.135888199999991
ENSG00000109819	ENSG00000084676	0.259814790007912
ENSG00000177606	ENSG00000180530	0.261610727943417
ENSG00000173153	ENSG00000180530	0.277406437195388
ENSG00000091831	ENSG00000180530	0.147753794780363
ENSG00000114166	ENSG00000180530	0.17270279797748
ENSG00000150991	ENSG00000185591	0.357277404070211
