ID.A	ID.B	WEIGHT
ENSG00000049245	ENSG00000106636	0.428393937360023
ENSG00000106636	ENSG00000105829	0.554829879769832
ENSG00000004059	ENSG00000132254	0.232009551041119
ENSG00000132254	ENSG00000134287	0.241962546005629
ENSG00000049245	ENSG00000135823	0.43226757229533
ENSG00000106636	ENSG00000135823	0.383545717091144
ENSG00000132254	ENSG00000120805	0.421614105115026
ENSG00000004059	ENSG00000090565	0.239716388828751
ENSG00000090565	ENSG00000103769	0.325232734358086
ENSG00000111481	ENSG00000095139	0.423529405871369
ENSG00000132254	ENSG00000143761	0.233292963549701
ENSG00000004059	ENSG00000151693	0.452290177233722
ENSG00000105829	ENSG00000162236	0.397893537691138
ENSG00000106636	ENSG00000162236	0.272593088821781
ENSG00000135823	ENSG00000162236	0.275057937223909
ENSG00000004059	ENSG00000164144	0.318263856785519
ENSG00000134287	ENSG00000164144	0.331917081619398
ENSG00000143761	ENSG00000164144	0.320024404198309
ENSG00000163479	ENSG00000180879	0.333714569226827
ENSG00000134287	ENSG00000181467	0.196714656852132
ENSG00000111481	ENSG00000184432	0.461402204206474
ENSG00000095139	ENSG00000184432	0.751278151240574
ENSG00000143761	ENSG00000105438	0.253801661609209
ENSG00000090565	ENSG00000185236	0.278821173414159
ENSG00000111716	ENSG00000150991	0.404589488450544
ENSG00000150991	ENSG00000141367	0.38146668719772
ENSG00000150991	ENSG00000164924	0.209534014648401
ENSG00000180879	ENSG00000150991	0.292166476386093
ENSG00000141367	ENSG00000100280	0.375366223507758
ENSG00000090565	ENSG00000132698	0.0542595799956701
ENSG00000184432	ENSG00000107862	0.582102239584693
ENSG00000150991	ENSG00000099194	0.228799046794163
ENSG00000049245	ENSG00000124222	0.584806050912857
ENSG00000106636	ENSG00000124222	0.518891238974011
ENSG00000135823	ENSG00000124222	0.523583170991773
ENSG00000162236	ENSG00000124222	0.37212031702034
ENSG00000066777	ENSG00000124198	0.656435973813368
ENSG00000135823	ENSG00000117758	0.530654069120922
ENSG00000150991	ENSG00000160948	0.210129349387145
ENSG00000141367	ENSG00000116675	0.306524837098722
ENSG00000150991	ENSG00000066044	0.264804891793411
ENSG00000105404	ENSG00000138069	0.376588073907668
ENSG00000107862	ENSG00000138069	0.493646380264016
ENSG00000150991	ENSG00000134333	0.268257833278127
ENSG00000084774	ENSG00000021826	0.358697914208381
ENSG00000150991	ENSG00000021826	0.277330734696588
ENSG00000140374	ENSG00000117054	0.759824380983111
ENSG00000003056	ENSG00000105355	0.297863290087195
ENSG00000141367	ENSG00000103365	0.396483213203781
ENSG00000003056	ENSG00000103365	0.286960882320035
ENSG00000134287	ENSG00000100083	0.229297466984196
ENSG00000141367	ENSG00000100083	0.397609452654236
ENSG00000143761	ENSG00000100083	0.221081677682207
ENSG00000150991	ENSG00000100083	0.201770849655177
ENSG00000003056	ENSG00000100083	0.287776015611038
ENSG00000150991	ENSG00000177606	0.130473561343174
ENSG00000150991	ENSG00000091831	0.110160740057223
ENSG00000177606	ENSG00000091831	0.0742490705835311
ENSG00000091831	ENSG00000173153	0.130108656081855
ENSG00000066044	ENSG00000096717	0.276499436774815
ENSG00000177606	ENSG00000096717	0.13623564874903
ENSG00000150991	ENSG00000108773	0.284403311392869
ENSG00000108773	ENSG00000130699	0.322748252872336
ENSG00000096717	ENSG00000114166	0.176119200600361
ENSG00000108773	ENSG00000114166	0.247807682937101
ENSG00000150991	ENSG00000109819	0.42337825280531
ENSG00000173153	ENSG00000109819	0.500043622239363
ENSG00000096717	ENSG00000109819	0.442075853095273
ENSG00000091831	ENSG00000125686	0.219820071899153
ENSG00000108773	ENSG00000125686	0.567512131148202
ENSG00000137504	ENSG00000172534	0.432835179917321
ENSG00000100603	ENSG00000084676	0.254561123888402
ENSG00000177606	ENSG00000084676	0.0973776721206838
ENSG00000091831	ENSG00000084676	0.0822173957346748
ENSG00000114166	ENSG00000084676	0.125885389967294
ENSG00000109819	ENSG00000084676	0.315984236655163
ENSG00000177606	ENSG00000180530	0.190357539368932
ENSG00000173153	ENSG00000180530	0.333568668640466
ENSG00000091831	ENSG00000180530	0.160721660361504
ENSG00000114166	ENSG00000180530	0.246085499425104
ENSG00000150991	ENSG00000185591	0.342007900713756
ENSG00000177606	ENSG00000185591	0.230515596999713
ENSG00000091831	ENSG00000185591	0.194627696974023
ENSG00000114166	ENSG00000185591	0.297999995172289
ENSG00000172534	ENSG00000185591	0.459180001032099
ENSG00000164924	ENSG00000163932	0.156125910533321
ENSG00000185591	ENSG00000163932	0.254833540979606
ENSG00000150991	ENSG00000100644	0.430879470513487
ENSG00000134333	ENSG00000100644	0.597103854758818
ENSG00000177606	ENSG00000100644	0.290415625408217
ENSG00000084676	ENSG00000100644	0.321582697454217
ENSG00000185591	ENSG00000100644	0.761261035245996
ENSG00000091831	ENSG00000196367	0.200251599929337
ENSG00000108773	ENSG00000196367	0.516991971023795
ENSG00000130699	ENSG00000196367	0.399334416201499
ENSG00000114166	ENSG00000196367	0.306610912732273
ENSG00000150991	ENSG00000197122	0.164026627218796
ENSG00000177606	ENSG00000197122	0.110555036355245
ENSG00000091831	ENSG00000197122	0.0933432374848261
ENSG00000163932	ENSG00000197122	0.122217896551144
ENSG00000150991	ENSG00000185345	0.420449205890689
ENSG00000177606	ENSG00000137947	0.150520489393073
ENSG00000091831	ENSG00000137947	0.12708665521671
ENSG00000084676	ENSG00000137947	0.166674175788971
ENSG00000185591	ENSG00000137947	0.394556537445394
ENSG00000150991	ENSG00000124151	0.360201330329778
ENSG00000091831	ENSG00000124151	0.204981099041156
ENSG00000114166	ENSG00000124151	0.313852383162236
ENSG00000084676	ENSG00000124151	0.268832755703132
ENSG00000180530	ENSG00000124151	0.52552439140253
ENSG00000091831	ENSG00000169297	0.161182413856638
ENSG00000173153	ENSG00000196482	0.34929083438836
ENSG00000109819	ENSG00000196482	0.646811972147761
ENSG00000105229	ENSG00000188612	0.323907249282065
ENSG00000096717	ENSG00000103510	0.237660217328569
ENSG00000172534	ENSG00000103510	0.305587136183317
ENSG00000150991	ENSG00000135679	0.315455971365766
ENSG00000091831	ENSG00000135679	0.1795176926483
ENSG00000114166	ENSG00000135679	0.274864638354498
ENSG00000185591	ENSG00000135679	0.557335300867896
ENSG00000100644	ENSG00000135679	0.702160209852647
ENSG00000196367	ENSG00000135679	0.573439892836993
ENSG00000150991	ENSG00000100387	0.231085132190941
ENSG00000150991	ENSG00000101266	0.34162688648096
ENSG00000100083	ENSG00000101266	0.356083726061406
ENSG00000177606	ENSG00000101266	0.230258790875775
ENSG00000096717	ENSG00000101266	0.356714111508228
ENSG00000101266	ENSG00000004478	0.364362788262999
ENSG00000189369	ENSG00000105640	0.350330922039913
ENSG00000150991	ENSG00000113580	0.213391783755464
ENSG00000177606	ENSG00000113580	0.143827479787943
ENSG00000109819	ENSG00000113580	0.46671085292021
ENSG00000125686	ENSG00000113580	0.425812292323456
ENSG00000084676	ENSG00000113580	0.159262880064509
ENSG00000180530	ENSG00000113580	0.311333073605585
ENSG00000197122	ENSG00000113580	0.18081468895407
ENSG00000124151	ENSG00000113580	0.397067796910462
ENSG00000004478	ENSG00000113580	0.227593402037135
ENSG00000150991	ENSG00000074800	0.252683876512579
ENSG00000091831	ENSG00000106546	0.237884319223089
ENSG00000084676	ENSG00000106546	0.31198533608441
ENSG00000197122	ENSG00000106546	0.354203889063692
ENSG00000177606	ENSG00000127445	0.158995091483022
ENSG00000100216	ENSG00000130204	0.30140378657091
ENSG00000132603	ENSG00000136718	0.415959270239395
ENSG00000150991	ENSG00000108854	0.217773447432621
ENSG00000164924	ENSG00000102882	0.284826037872412
ENSG00000177606	ENSG00000102882	0.177356729344578
ENSG00000185591	ENSG00000102882	0.464901870203839
ENSG00000163932	ENSG00000102882	0.19606674751599
ENSG00000004478	ENSG00000107537	0.399920288860253
ENSG00000143398	ENSG00000011405	0.699683435714406
ENSG00000188612	ENSG00000142230	0.467664425522732
ENSG00000164924	ENSG00000146648	0.172158652212655
ENSG00000150991	ENSG00000146648	0.159049628802895
ENSG00000177606	ENSG00000146648	0.107200506361307
ENSG00000091831	ENSG00000146648	0.0905109586470896
ENSG00000197122	ENSG00000146648	0.134768586934966
ENSG00000108854	ENSG00000146648	0.178928386689934
ENSG00000105373	ENSG00000155438	0.369060702190155
ENSG00000132603	ENSG00000155438	0.700977613902234
ENSG00000136718	ENSG00000155438	0.496835341434733
ENSG00000004478	ENSG00000168439	0.335180239558539
ENSG00000146648	ENSG00000175354	0.263237016350615
ENSG00000004478	ENSG00000177556	0.260915859739704
ENSG00000132603	ENSG00000188976	0.478402916668873
ENSG00000136718	ENSG00000188976	0.339079981632199
ENSG00000155438	ENSG00000188976	0.571420072714708
ENSG00000132603	ENSG00000179041	0.389547183403022
ENSG00000155438	ENSG00000179041	0.465287882055354
ENSG00000106617	ENSG00000181929	0.292060791104412
ENSG00000150991	ENSG00000096384	0.371798451040515
ENSG00000100644	ENSG00000096384	0.827570571180597
ENSG00000168439	ENSG00000096384	0.603595049622546
ENSG00000150991	ENSG00000080824	0.366488065170917
ENSG00000080824	ENSG00000086061	0.601466020106434
ENSG00000091831	ENSG00000080824	0.208558714415138
ENSG00000100644	ENSG00000080824	0.815750406101927
ENSG00000197122	ENSG00000080824	0.310538786184927
ENSG00000004478	ENSG00000080824	0.390878524422665
ENSG00000101266	ENSG00000080824	0.646775468439165
ENSG00000113580	ENSG00000080824	0.403997976626471
ENSG00000106546	ENSG00000080824	0.79140503087837
ENSG00000146648	ENSG00000080824	0.301116224292847
ENSG00000168439	ENSG00000080824	0.594973920046818
ENSG00000096384	ENSG00000080824	0.70389693215814
ENSG00000132603	ENSG00000113460	0.451824976853936
ENSG00000136718	ENSG00000113460	0.320242204874854
ENSG00000155438	ENSG00000113460	0.539674513119446
ENSG00000188976	ENSG00000113460	0.368316842089919
ENSG00000179041	ENSG00000113460	0.299907846371537
ENSG00000150991	ENSG00000104365	0.242586999343478
ENSG00000197122	ENSG00000104365	0.205552866463018
ENSG00000124151	ENSG00000104365	0.451392662328632
ENSG00000164924	ENSG00000118689	0.28459405286419
ENSG00000150991	ENSG00000118689	0.262923634018979
ENSG00000091831	ENSG00000118689	0.149622921758125
ENSG00000096717	ENSG00000118689	0.274535097250965
ENSG00000104365	ENSG00000118689	0.329487398173372
ENSG00000164924	ENSG00000186868	0.238119722883741
ENSG00000150991	ENSG00000186868	0.219988092660749
ENSG00000185345	ENSG00000186868	0.477809049577831
ENSG00000127445	ENSG00000186868	0.26807750595367
ENSG00000150991	ENSG00000100316	0.294976456352966
ENSG00000105640	ENSG00000100316	0.360038922368573
ENSG00000091831	ENSG00000198668	0.160179597426052
ENSG00000004478	ENSG00000198668	0.300206897899669
ENSG00000101266	ENSG00000198668	0.496743732095577
ENSG00000146648	ENSG00000198668	0.231266651796066
ENSG00000080824	ENSG00000198668	0.532893213226748
ENSG00000177084	ENSG00000009413	0.396216473360571
ENSG00000132603	ENSG00000107937	0.552870904044268
ENSG00000136718	ENSG00000107937	0.391861022281482
ENSG00000155438	ENSG00000107937	0.660367069646205
ENSG00000188976	ENSG00000107937	0.450687048951728
ENSG00000113460	ENSG00000107937	0.425648879565521
