ID.A	ID.B	WEIGHT
ENSG00000049245	ENSG00000106636	0.513929145531173
ENSG00000106636	ENSG00000105829	0.751681616674934
ENSG00000004059	ENSG00000132254	0.552061201928591
ENSG00000132254	ENSG00000134287	0.442357653171682
ENSG00000049245	ENSG00000135823	0.371515880522298
ENSG00000106636	ENSG00000135823	0.465171653731603
ENSG00000132254	ENSG00000120805	0.787988475924789
ENSG00000004059	ENSG00000090565	0.311999350508768
ENSG00000090565	ENSG00000103769	0.466307642346828
ENSG00000111481	ENSG00000095139	0.760340817207801
ENSG00000132254	ENSG00000143761	0.630160934806163
ENSG00000004059	ENSG00000151693	0.280117191288128
ENSG00000105829	ENSG00000162236	0.761723648933327
ENSG00000106636	ENSG00000162236	0.652082608493088
ENSG00000135823	ENSG00000162236	0.471386078361443
ENSG00000004059	ENSG00000164144	0.352763933325837
ENSG00000134287	ENSG00000164144	0.282663996536047
ENSG00000143761	ENSG00000164144	0.402669213510974
ENSG00000163479	ENSG00000180879	0.737601901035572
ENSG00000134287	ENSG00000181467	0.265235981814246
ENSG00000111481	ENSG00000184432	0.653145947082377
ENSG00000095139	ENSG00000184432	0.753144363428989
ENSG00000143761	ENSG00000105438	0.664741526909499
ENSG00000090565	ENSG00000185236	0.43177635851916
ENSG00000111716	ENSG00000150991	0.35933156890637
ENSG00000150991	ENSG00000141367	0.427900790155743
ENSG00000150991	ENSG00000164924	0.215856526697877
ENSG00000180879	ENSG00000150991	0.395110174584574
ENSG00000141367	ENSG00000100280	0.63764176656553
ENSG00000090565	ENSG00000132698	0.0614310456808833
ENSG00000184432	ENSG00000107862	0.743218530199983
ENSG00000150991	ENSG00000099194	0.453736601167434
ENSG00000049245	ENSG00000124222	0.460181748218352
ENSG00000106636	ENSG00000124222	0.576189379939528
ENSG00000135823	ENSG00000124222	0.416523380114169
ENSG00000162236	ENSG00000124222	0.583886937272233
ENSG00000066777	ENSG00000124198	0.356305226616288
ENSG00000135823	ENSG00000117758	0.426692438599362
ENSG00000150991	ENSG00000160948	0.36337565896503
ENSG00000141367	ENSG00000116675	0.234413522822724
ENSG00000150991	ENSG00000066044	0.308072083449476
ENSG00000105404	ENSG00000138069	0.639615808383166
ENSG00000107862	ENSG00000138069	0.6286425492641
ENSG00000150991	ENSG00000134333	0.323037792520056
ENSG00000084774	ENSG00000021826	0.620056195029416
ENSG00000150991	ENSG00000021826	0.46759469321558
ENSG00000140374	ENSG00000117054	0.243714677147269
ENSG00000003056	ENSG00000105355	0.426459894068763
ENSG00000141367	ENSG00000103365	0.41792471123138
ENSG00000003056	ENSG00000103365	0.247328307013948
ENSG00000134287	ENSG00000100083	0.324962113011474
ENSG00000141367	ENSG00000100083	0.58435490596954
ENSG00000143761	ENSG00000100083	0.46292502784488
ENSG00000150991	ENSG00000100083	0.309308493148938
ENSG00000003056	ENSG00000100083	0.345821880603573
ENSG00000150991	ENSG00000177606	0.222399194690867
ENSG00000150991	ENSG00000091831	0.135592930374418
ENSG00000177606	ENSG00000091831	0.133141062305553
ENSG00000091831	ENSG00000173153	0.119987329835477
ENSG00000066044	ENSG00000096717	0.393875396581258
ENSG00000177606	ENSG00000096717	0.284341151679146
ENSG00000150991	ENSG00000108773	0.232238955215759
ENSG00000108773	ENSG00000130699	0.291295739460321
ENSG00000096717	ENSG00000114166	0.357287138587799
ENSG00000108773	ENSG00000114166	0.286541615505034
ENSG00000150991	ENSG00000109819	0.453582049955002
ENSG00000173153	ENSG00000109819	0.401378588729656
ENSG00000096717	ENSG00000109819	0.579912362742423
ENSG00000091831	ENSG00000125686	0.210937756691876
ENSG00000108773	ENSG00000125686	0.361287008802043
ENSG00000137504	ENSG00000172534	0.690776029883252
ENSG00000100603	ENSG00000084676	0.553742511012689
ENSG00000177606	ENSG00000084676	0.455117833420615
ENSG00000091831	ENSG00000084676	0.277477446736868
ENSG00000114166	ENSG00000084676	0.571875535647469
ENSG00000109819	ENSG00000084676	0.928210554633265
ENSG00000177606	ENSG00000180530	0.254546286292379
ENSG00000173153	ENSG00000180530	0.229398268895182
ENSG00000091831	ENSG00000180530	0.155192454371448
ENSG00000114166	ENSG00000180530	0.319848582347234
ENSG00000150991	ENSG00000185591	0.382540009306703
ENSG00000177606	ENSG00000185591	0.375622704464241
ENSG00000091831	ENSG00000185591	0.229010645853575
ENSG00000114166	ENSG00000185591	0.47198641657778
ENSG00000172534	ENSG00000185591	0.68542225027034
ENSG00000164924	ENSG00000163932	0.170539666890726
ENSG00000185591	ENSG00000163932	0.302229665035103
ENSG00000150991	ENSG00000100644	0.342743072105245
ENSG00000134333	ENSG00000100644	0.488836673180015
ENSG00000177606	ENSG00000100644	0.336545397993481
ENSG00000084676	ENSG00000100644	0.701389609855768
ENSG00000185591	ENSG00000100644	0.578878353671669
ENSG00000091831	ENSG00000196367	0.218570930868532
ENSG00000108773	ENSG00000196367	0.374360849679081
ENSG00000130699	ENSG00000196367	0.457944300256276
ENSG00000114166	ENSG00000196367	0.450470370249374
ENSG00000150991	ENSG00000197122	0.237261869619826
ENSG00000177606	ENSG00000197122	0.23297156627972
ENSG00000091831	ENSG00000197122	0.142038721901372
ENSG00000163932	ENSG00000197122	0.187451178010796
ENSG00000150991	ENSG00000185345	0.450697093989588
ENSG00000177606	ENSG00000137947	0.2469837525482
ENSG00000091831	ENSG00000137947	0.15058170875767
ENSG00000084676	ENSG00000137947	0.514735423135546
ENSG00000185591	ENSG00000137947	0.424826929475714
ENSG00000150991	ENSG00000124151	0.340527838060374
ENSG00000091831	ENSG00000124151	0.20385972245534
ENSG00000114166	ENSG00000124151	0.42015086035676
ENSG00000084676	ENSG00000124151	0.696856353697073
ENSG00000180530	ENSG00000124151	0.389750046882702
ENSG00000091831	ENSG00000169297	0.0350046573353723
ENSG00000173153	ENSG00000196482	0.176219993723038
ENSG00000109819	ENSG00000196482	0.3987993663371
ENSG00000105229	ENSG00000188612	0.605020407978173
ENSG00000096717	ENSG00000103510	0.463462245492312
ENSG00000172534	ENSG00000103510	0.649515004245808
ENSG00000150991	ENSG00000135679	0.188938857199156
ENSG00000091831	ENSG00000135679	0.11310976279954
ENSG00000114166	ENSG00000135679	0.23311698643849
ENSG00000185591	ENSG00000135679	0.319109629053186
ENSG00000100644	ENSG00000135679	0.28591156987285
ENSG00000196367	ENSG00000135679	0.304562647781285
ENSG00000150991	ENSG00000100387	0.275564811767767
ENSG00000150991	ENSG00000101266	0.302662791014326
ENSG00000100083	ENSG00000101266	0.413325917718643
ENSG00000177606	ENSG00000101266	0.297189871217752
ENSG00000096717	ENSG00000101266	0.38695952423326
ENSG00000101266	ENSG00000004478	0.293575678899259
ENSG00000189369	ENSG00000105640	0.405517308376534
ENSG00000150991	ENSG00000113580	0.326051541162497
ENSG00000177606	ENSG00000113580	0.32015569275526
ENSG00000109819	ENSG00000113580	0.652955940899626
ENSG00000125686	ENSG00000113580	0.507228367060366
ENSG00000084676	ENSG00000113580	0.66723205182281
ENSG00000180530	ENSG00000113580	0.373181247612802
ENSG00000197122	ENSG00000113580	0.34155131873624
ENSG00000124151	ENSG00000113580	0.490208276375322
ENSG00000004478	ENSG00000113580	0.316262207958028
ENSG00000150991	ENSG00000074800	0.272988958227219
ENSG00000091831	ENSG00000106546	0.2430587704494
ENSG00000084676	ENSG00000106546	0.830850971783152
ENSG00000197122	ENSG00000106546	0.42530667450787
ENSG00000177606	ENSG00000127445	0.269797817555724
ENSG00000100216	ENSG00000130204	0.248365538464884
ENSG00000132603	ENSG00000136718	0.307245630815722
ENSG00000150991	ENSG00000108854	0.20650617834569
ENSG00000164924	ENSG00000102882	0.421500803298367
ENSG00000177606	ENSG00000102882	0.434276603302876
ENSG00000185591	ENSG00000102882	0.746981912862059
ENSG00000163932	ENSG00000102882	0.349423159965842
ENSG00000004478	ENSG00000107537	0.231212709151808
ENSG00000143398	ENSG00000011405	0.531132082856089
ENSG00000188612	ENSG00000142230	0.659618167985702
ENSG00000164924	ENSG00000146648	0.41992968789877
ENSG00000150991	ENSG00000146648	0.440625506646048
ENSG00000177606	ENSG00000146648	0.432657866983052
ENSG00000091831	ENSG00000146648	0.263783994880564
ENSG00000197122	ENSG00000146648	0.46157188009971
ENSG00000108854	ENSG00000146648	0.401739416215326
ENSG00000105373	ENSG00000155438	0.375213731689205
ENSG00000132603	ENSG00000155438	0.322845231868651
ENSG00000136718	ENSG00000155438	0.31793372979468
ENSG00000004478	ENSG00000168439	0.370804821322886
ENSG00000146648	ENSG00000175354	0.418526581543022
ENSG00000004478	ENSG00000177556	0.353465117394708
ENSG00000132603	ENSG00000188976	0.327440463186568
ENSG00000136718	ENSG00000188976	0.322459053039253
ENSG00000155438	ENSG00000188976	0.338831076198581
ENSG00000132603	ENSG00000179041	0.276832455119509
ENSG00000155438	ENSG00000179041	0.286462576378027
ENSG00000106617	ENSG00000181929	0.237983337107229
ENSG00000150991	ENSG00000096384	0.267219046296393
