ID.A	ID.B	WEIGHT
ENSG00000049245	ENSG00000106636	0.763876928325031
ENSG00000106636	ENSG00000105829	0.442808305969662
ENSG00000004059	ENSG00000132254	0.589987213478258
ENSG00000132254	ENSG00000134287	0.40179151331457
ENSG00000049245	ENSG00000135823	0.77430347842231
ENSG00000106636	ENSG00000135823	0.750510712105711
ENSG00000132254	ENSG00000120805	0.436368721918714
ENSG00000004059	ENSG00000090565	0.367097856678935
ENSG00000090565	ENSG00000103769	0.434347261311972
ENSG00000111481	ENSG00000095139	0.47624206468374
ENSG00000132254	ENSG00000143761	0.594467027926342
ENSG00000004059	ENSG00000151693	0.599206384592083
ENSG00000105829	ENSG00000162236	0.375403846261109
ENSG00000106636	ENSG00000162236	0.627699868306595
ENSG00000135823	ENSG00000162236	0.636267667490299
ENSG00000004059	ENSG00000164144	0.527996235299092
ENSG00000134287	ENSG00000164144	0.359574583243126
ENSG00000143761	ENSG00000164144	0.532005347885587
ENSG00000163479	ENSG00000180879	0.315471629204017
ENSG00000134287	ENSG00000181467	0.455022732193115
ENSG00000111481	ENSG00000184432	0.439745287134229
ENSG00000095139	ENSG00000184432	0.444147245947664
ENSG00000143761	ENSG00000105438	0.524998428650245
ENSG00000090565	ENSG00000185236	0.334352673738905
ENSG00000111716	ENSG00000150991	0.778013533621799
ENSG00000150991	ENSG00000141367	0.593741851772293
ENSG00000150991	ENSG00000164924	0.856128153895816
ENSG00000180879	ENSG00000150991	0.499610197457615
ENSG00000141367	ENSG00000100280	0.527682562953239
ENSG00000090565	ENSG00000132698	0.489121021866205
ENSG00000184432	ENSG00000107862	0.446989455575236
ENSG00000150991	ENSG00000099194	0.874772587842201
ENSG00000049245	ENSG00000124222	0.534492826184907
ENSG00000106636	ENSG00000124222	0.518068951999003
ENSG00000135823	ENSG00000124222	0.525140342273489
ENSG00000162236	ENSG00000124222	0.4392082862651
ENSG00000066777	ENSG00000124198	0.281408492769284
ENSG00000135823	ENSG00000117758	0.410094763873589
ENSG00000150991	ENSG00000160948	0.647148807548253
ENSG00000141367	ENSG00000116675	0.315907292075274
ENSG00000150991	ENSG00000066044	0.755529053659356
ENSG00000105404	ENSG00000138069	0.509198471715306
ENSG00000107862	ENSG00000138069	0.532443322082266
ENSG00000150991	ENSG00000134333	0.883362164457067
ENSG00000084774	ENSG00000021826	0.890180020788219
ENSG00000150991	ENSG00000021826	0.890334879591488
ENSG00000140374	ENSG00000117054	0.576665990474597
ENSG00000003056	ENSG00000105355	0.335909985633575
ENSG00000141367	ENSG00000103365	0.302206616228488
ENSG00000003056	ENSG00000103365	0.285695966273702
ENSG00000134287	ENSG00000100083	0.382117341415891
ENSG00000141367	ENSG00000100083	0.486064178282976
ENSG00000143761	ENSG00000100083	0.56535828344581
ENSG00000150991	ENSG00000100083	0.713440128246513
ENSG00000003056	ENSG00000100083	0.459508718963967
ENSG00000150991	ENSG00000177606	0.396333170394168
ENSG00000150991	ENSG00000091831	0.244398718153568
ENSG00000177606	ENSG00000091831	0.111147005171416
ENSG00000091831	ENSG00000173153	0.245333917330176
ENSG00000066044	ENSG00000096717	0.306013796896119
ENSG00000177606	ENSG00000096717	0.160527801969716
ENSG00000150991	ENSG00000108773	0.693633575111057
ENSG00000108773	ENSG00000130699	0.474701456436162
ENSG00000096717	ENSG00000114166	0.112434949518309
ENSG00000108773	ENSG00000114166	0.220942883908868
ENSG00000150991	ENSG00000109819	0.346917841398056
ENSG00000173153	ENSG00000109819	0.3482453331381
ENSG00000096717	ENSG00000109819	0.140512989332492
ENSG00000091831	ENSG00000125686	0.176143347945675
ENSG00000108773	ENSG00000125686	0.499916452470174
ENSG00000137504	ENSG00000172534	0.300778559861817
ENSG00000100603	ENSG00000084676	0.212607992505892
ENSG00000177606	ENSG00000084676	0.122751147741515
