ID.A	ID.B	WEIGHT
ENSG00000049245	ENSG00000106636	0.504062431260772
ENSG00000106636	ENSG00000105829	0.641802427692015
ENSG00000004059	ENSG00000132254	0.391379170984461
ENSG00000132254	ENSG00000134287	0.408584109114527
ENSG00000049245	ENSG00000135823	0.385459506258237
ENSG00000106636	ENSG00000135823	0.383846704976822
ENSG00000132254	ENSG00000120805	0.775858675263805
ENSG00000004059	ENSG00000090565	0.2394728296168
ENSG00000090565	ENSG00000103769	0.332783069928556
ENSG00000111481	ENSG00000095139	0.694836580445772
ENSG00000132254	ENSG00000143761	0.50796584684784
ENSG00000004059	ENSG00000151693	0.196000656498444
ENSG00000105829	ENSG00000162236	0.542271569921596
ENSG00000106636	ENSG00000162236	0.424110345359006
ENSG00000135823	ENSG00000162236	0.324319675862769
ENSG00000004059	ENSG00000164144	0.428396620723884
ENSG00000134287	ENSG00000164144	0.447228837410695
ENSG00000143761	ENSG00000164144	0.556010305007776
ENSG00000163479	ENSG00000180879	0.548488012933204
ENSG00000134287	ENSG00000181467	0.186187486468933
ENSG00000111481	ENSG00000184432	0.750948164862688
ENSG00000095139	ENSG00000184432	0.870427928807287
ENSG00000143761	ENSG00000105438	0.401615334072239
ENSG00000090565	ENSG00000185236	0.215062784152414
ENSG00000111716	ENSG00000150991	0.516369026345759
ENSG00000150991	ENSG00000141367	0.492859636142422
ENSG00000150991	ENSG00000164924	0.349290620539493
ENSG00000180879	ENSG00000150991	0.348626350300333
ENSG00000141367	ENSG00000100280	0.403675987610311
ENSG00000090565	ENSG00000132698	0.0522705130980732
ENSG00000184432	ENSG00000107862	0.650891736884479
ENSG00000150991	ENSG00000099194	0.502274944749655
ENSG00000049245	ENSG00000124222	0.466325136941784
ENSG00000106636	ENSG00000124222	0.46437398574119
ENSG00000135823	ENSG00000124222	0.355109518507969
ENSG00000162236	ENSG00000124222	0.392358768701113
ENSG00000066777	ENSG00000124198	0.497074055358664
ENSG00000135823	ENSG00000117758	0.285260561192859
ENSG00000150991	ENSG00000160948	0.244278160122626
ENSG00000141367	ENSG00000116675	0.225358681380469
ENSG00000150991	ENSG00000066044	0.382879589589223
ENSG00000105404	ENSG00000138069	0.731299672404628
ENSG00000107862	ENSG00000138069	0.625466278412429
ENSG00000150991	ENSG00000134333	0.235931460160999
ENSG00000084774	ENSG00000021826	0.75301904213425
ENSG00000150991	ENSG00000021826	0.478505622713604
ENSG00000140374	ENSG00000117054	0.76660551096849
ENSG00000003056	ENSG00000105355	0.430637759775987
ENSG00000141367	ENSG00000103365	0.392977949053208
ENSG00000003056	ENSG00000103365	0.26102578684548
ENSG00000134287	ENSG00000100083	0.227078371941979
ENSG00000141367	ENSG00000100083	0.419473091274071
ENSG00000143761	ENSG00000100083	0.28231165855744
ENSG00000150991	ENSG00000100083	0.242343112034636
ENSG00000003056	ENSG00000100083	0.278624523269358
ENSG00000150991	ENSG00000177606	0.156998826959872
ENSG00000150991	ENSG00000091831	0.194688942703549
ENSG00000177606	ENSG00000091831	0.107346494830763
ENSG00000091831	ENSG00000173153	0.122374214213804
ENSG00000066044	ENSG00000096717	0.318684441846959
ENSG00000177606	ENSG00000096717	0.130675765699635
ENSG00000150991	ENSG00000108773	0.275672149251651
ENSG00000108773	ENSG00000130699	0.243656264182867
ENSG00000096717	ENSG00000114166	0.151469462780243
ENSG00000108773	ENSG00000114166	0.176185233029177
ENSG00000150991	ENSG00000109819	0.21987344916216
ENSG00000173153	ENSG00000109819	0.138204256461903
ENSG00000096717	ENSG00000109819	0.183008573265512
ENSG00000091831	ENSG00000125686	0.276502137715295
ENSG00000108773	ENSG00000125686	0.391516526404464
ENSG00000137504	ENSG00000172534	0.424377222885733
ENSG00000100603	ENSG00000084676	0.199983257684346
ENSG00000177606	ENSG00000084676	0.1031902220002
ENSG00000091831	ENSG00000084676	0.127962709069784
ENSG00000114166	ENSG00000084676	0.119610299636361
ENSG00000109819	ENSG00000084676	0.144515665946931
ENSG00000177606	ENSG00000180530	0.178433092208678
ENSG00000173153	ENSG00000180530	0.203412412144441
ENSG00000091831	ENSG00000180530	0.221268851099835
ENSG00000114166	ENSG00000180530	0.206826143121207
ENSG00000150991	ENSG00000185591	0.3388355846014
ENSG00000177606	ENSG00000185591	0.186825259954682
ENSG00000091831	ENSG00000185591	0.231675694877578
ENSG00000114166	ENSG00000185591	0.216553709156448
ENSG00000172534	ENSG00000185591	0.35667265412246
ENSG00000164924	ENSG00000163932	0.214484777030743
ENSG00000185591	ENSG00000163932	0.208064776262996
ENSG00000150991	ENSG00000100644	0.516109094513044
ENSG00000134333	ENSG00000100644	0.427639232485754
ENSG00000177606	ENSG00000100644	0.284569331349316
ENSG00000084676	ENSG00000100644	0.339221719489251
ENSG00000185591	ENSG00000100644	0.614158829174057
ENSG00000091831	ENSG00000196367	0.222690658978388
ENSG00000108773	ENSG00000196367	0.315321516087926
ENSG00000130699	ENSG00000196367	0.287869218563666
ENSG00000114166	ENSG00000196367	0.2081551464505
ENSG00000150991	ENSG00000197122	0.183858449673757
ENSG00000177606	ENSG00000197122	0.101374838465011
ENSG00000091831	ENSG00000197122	0.125711513262075
ENSG00000163932	ENSG00000197122	0.112899792506839
ENSG00000150991	ENSG00000185345	0.376005836679648
ENSG00000177606	ENSG00000137947	0.164817715694763
ENSG00000091831	ENSG00000137947	0.204384882542016
ENSG00000084676	ENSG00000137947	0.196471449172565
ENSG00000185591	ENSG00000137947	0.355710345940206
ENSG00000150991	ENSG00000124151	0.232321295817735
ENSG00000091831	ENSG00000124151	0.158847535765022
ENSG00000114166	ENSG00000124151	0.148479205289334
ENSG00000084676	ENSG00000124151	0.152697230641944
ENSG00000180530	ENSG00000124151	0.264038961318361
ENSG00000091831	ENSG00000169297	0.203970188577438
ENSG00000173153	ENSG00000196482	0.140455317515532
ENSG00000109819	ENSG00000196482	0.1725490289246
ENSG00000105229	ENSG00000188612	0.424646883377163
ENSG00000096717	ENSG00000103510	0.178032509339864
ENSG00000172534	ENSG00000103510	0.225154933210956
ENSG00000150991	ENSG00000135679	0.431746774139647
ENSG00000091831	ENSG00000135679	0.295202860784599
ENSG00000114166	ENSG00000135679	0.275934316244438
ENSG00000185591	ENSG00000135679	0.513769464875376
ENSG00000100644	ENSG00000135679	0.782565661210619
ENSG00000196367	ENSG00000135679	0.493844038134983
ENSG00000150991	ENSG00000100387	0.476512811996122
ENSG00000150991	ENSG00000101266	0.331846306432841
ENSG00000100083	ENSG00000101266	0.282434563067042
ENSG00000177606	ENSG00000101266	0.18297155104665
ENSG00000096717	ENSG00000101266	0.276207606307728
ENSG00000101266	ENSG00000004478	0.307342390104298
ENSG00000189369	ENSG00000105640	0.665537982113189
ENSG00000150991	ENSG00000113580	0.209216244020844
ENSG00000177606	ENSG00000113580	0.115356476569359
ENSG00000109819	ENSG00000113580	0.161554241376477
ENSG00000125686	ENSG00000113580	0.29713417677045
ENSG00000084676	ENSG00000113580	0.137511031672083
ENSG00000180530	ENSG00000113580	0.237779492266311
ENSG00000197122	ENSG00000113580	0.135091856114889
ENSG00000124151	ENSG00000113580	0.170700422649728
ENSG00000004478	ENSG00000113580	0.193767473795956
ENSG00000150991	ENSG00000074800	0.245202362194501
ENSG00000091831	ENSG00000106546	0.154226660159724
ENSG00000084676	ENSG00000106546	0.14825526744326
ENSG00000197122	ENSG00000106546	0.145647072923424
ENSG00000177606	ENSG00000127445	0.163464140251859
