ID.A	ID.B	WEIGHT
ENSG00000049245	ENSG00000106636	0.622489455317445
ENSG00000106636	ENSG00000105829	0.664731988664159
ENSG00000004059	ENSG00000132254	0.467240867083215
ENSG00000132254	ENSG00000134287	0.34958865555315
ENSG00000049245	ENSG00000135823	0.402947398662705
ENSG00000106636	ENSG00000135823	0.419072060201467
ENSG00000132254	ENSG00000120805	0.624589820297114
ENSG00000004059	ENSG00000090565	0.334136176661615
ENSG00000090565	ENSG00000103769	0.337491881359602
ENSG00000111481	ENSG00000095139	0.658371238679661
ENSG00000132254	ENSG00000143761	0.572064484303634
ENSG00000004059	ENSG00000151693	0.3730548307088
ENSG00000105829	ENSG00000162236	0.498124199765823
ENSG00000106636	ENSG00000162236	0.485135898435451
ENSG00000135823	ENSG00000162236	0.314036240457712
ENSG00000004059	ENSG00000164144	0.568552344765526
ENSG00000134287	ENSG00000164144	0.425389694739121
ENSG00000143761	ENSG00000164144	0.696104786249328
ENSG00000163479	ENSG00000180879	0.532296891267893
ENSG00000134287	ENSG00000181467	0.300985061701667
ENSG00000111481	ENSG00000184432	0.716437647810579
ENSG00000095139	ENSG00000184432	0.754645693791577
ENSG00000143761	ENSG00000105438	0.593763787393027
ENSG00000090565	ENSG00000185236	0.266291405066032
ENSG00000111716	ENSG00000150991	0.641948840929768
ENSG00000150991	ENSG00000141367	0.454539896605421
ENSG00000150991	ENSG00000164924	0.508236951551479
ENSG00000180879	ENSG00000150991	0.466838608576706
ENSG00000141367	ENSG00000100280	0.321470113349508
ENSG00000090565	ENSG00000132698	0.0703886122537346
ENSG00000184432	ENSG00000107862	0.489985082606126
ENSG00000150991	ENSG00000099194	0.255527703189116
ENSG00000049245	ENSG00000124222	0.57165518929058
ENSG00000106636	ENSG00000124222	0.594530995102404
ENSG00000135823	ENSG00000124222	0.384849439383185
ENSG00000162236	ENSG00000124222	0.445518315985523
ENSG00000066777	ENSG00000124198	0.326828515613264
ENSG00000135823	ENSG00000117758	0.314289950167238
ENSG00000150991	ENSG00000160948	0.508859207811931
ENSG00000141367	ENSG00000116675	0.250096981925752
ENSG00000150991	ENSG00000066044	0.57141426364207
ENSG00000105404	ENSG00000138069	0.672111265647351
ENSG00000107862	ENSG00000138069	0.455862009899996
ENSG00000150991	ENSG00000134333	0.534884160822597
ENSG00000084774	ENSG00000021826	0.343082265702143
ENSG00000150991	ENSG00000021826	0.271816175889181
ENSG00000140374	ENSG00000117054	0.619822651560961
ENSG00000003056	ENSG00000105355	0.559213966090999
ENSG00000141367	ENSG00000103365	0.294477828172939
ENSG00000003056	ENSG00000103365	0.28760082944769
ENSG00000134287	ENSG00000100083	0.284206538211734
ENSG00000141367	ENSG00000100083	0.382039055154072
ENSG00000143761	ENSG00000100083	0.46507363478532
ENSG00000150991	ENSG00000100083	0.384407955721543
ENSG00000003056	ENSG00000100083	0.373117221848009
ENSG00000150991	ENSG00000177606	0.250696066343254
ENSG00000150991	ENSG00000091831	0.337006669998881
ENSG00000177606	ENSG00000091831	0.184726585259891
ENSG00000091831	ENSG00000173153	0.359123154144466
ENSG00000066044	ENSG00000096717	0.464128320264375
ENSG00000177606	ENSG00000096717	0.203626600825745
ENSG00000150991	ENSG00000108773	0.364276135530451
ENSG00000108773	ENSG00000130699	0.260517930940385
ENSG00000096717	ENSG00000114166	0.192566724127369
ENSG00000108773	ENSG00000114166	0.18882885392803
ENSG00000150991	ENSG00000109819	0.0952052078491463
ENSG00000173153	ENSG00000109819	0.101453168668378
ENSG00000096717	ENSG00000109819	0.0773299443346127
